posi	dep1_4	dep1_2	dep3_4
15997	3609	15891	19966
15998	3611	15933	19964
15999	3606	15979	19957
16000	3613	16091	19973
16001	3610	16199	19969
16002	3605	16311	19961
16003	3180	14860	19843
16004	3077	15340	19970
16005	3025	15368	19970
16006	3041	15462	19942
16007	3032	15642	19986
16008	3013	15707	19981
16009	2992	15734	19964
16010	2989	15748	19954
16011	2982	15776	19983
16012	2972	15933	19980
16013	2977	16058	19955
16014	2974	16148	19984
16015	2979	16195	19977
16016	2980	16207	19977
16017	2987	16270	19958
16018	2986	16285	19947
16019	2991	16284	19949
16020	2993	16300	19982
16021	2996	16305	19895
16022	3004	16331	19966
16023	3007	16345	19931
16024	3018	16739	19959
16025	3031	17007	19952
16026	3040	17251	19929
16027	3054	17460	19971
16028	3054	17487	19908
16029	3060	17504	19914
16030	3059	17516	19964
16031	3053	17562	19987
16032	3061	17605	19924
16033	3068	17642	19859
16034	3062	17707	19906
16035	3078	17874	19909
16036	3083	17931	19904
16037	3094	17972	19882
16038	3094	18011	19867
16039	3102	18026	19888
16040	3109	18059	19870
16041	3117	18076	19906
16042	3118	18082	19875
16043	3137	18211	19829
16044	3143	18290	19865
16045	3146	18377	19867
16046	3155	18455	19892
16047	3161	18539	19859
16048	3175	18679	19879
16049	3181	18799	19912
16050	3182	18907	19850
16051	3187	19016	19884
16052	3193	19088	19907
16053	3204	19225	19909
16054	3225	19347	19897
16055	3251	19613	19883
16056	3260	19690	19870
16057	3259	19819	19908
16058	3269	19762	19883
16059	3274	19389	19883
16060	3669	19401	19877
16061	3716	19728	19898
16062	3731	19855	19899
16063	3777	19869	19919
16064	3786	19757	19862
16065	3816	19748	19862
16066	3827	19734	19876
16067	3844	19806	19893
16068	3912	19822	19904
16069	3920	19733	19830
16070	3988	19826	19885
16071	4050	19784	19851
16072	4076	19794	19872
16073	4148	19750	19824
16074	4188	19725	19820
16075	4244	19769	19841
16076	4261	19789	19873
16077	4280	19710	19862
16078	3655	14011	19731
16079	3575	14017	19769
16080	3504	14037	19855
16081	3487	14087	19746
16082	3459	14180	19858
16083	3432	14271	19771
16084	3410	14309	19826
16085	3447	14348	19763
16086	3471	14392	19779
16087	3474	14472	19730
16088	3493	14515	19805
16089	3505	14535	19852
16090	3516	14545	19883
16091	3536	14553	19848
16092	3596	14564	19795
16093	3610	14573	19906
16094	3632	14606	19862
16095	3650	14627	19910
16096	3669	14658	19794
16097	3683	14677	19755
16098	3697	14695	19901
16099	3703	14703	19837
16100	3708	14709	19900
16101	3708	14731	19916
16102	3710	14761	19910
16103	3714	14790	19916
16104	3720	14822	19805
16105	3727	14805	19899
16106	3737	14871	19897
16107	3745	14876	19783
16108	3755	14905	19867
16109	3760	14985	19885
16110	3764	15029	19773
16111	3768	15079	19510
16112	3770	15060	19465
16113	3772	15055	19761
16114	3776	15066	19729
16115	3782	15037	19477
16116	3784	15096	19784
16117	3787	15107	19787
16118	3791	15182	19894
16119	3359	15234	19963
16120	3359	15273	19886
16121	3361	15297	19874
16122	3363	15327	19858
16123	3364	15314	19759
16124	3383	15355	19877
16125	3402	15375	19792
16126	3415	15400	19821
16127	3436	15464	19869
16128	3448	15487	19623
16129	3475	15488	19982
16130	3491	15507	19859
16131	3503	15503	19842
16132	3527	15503	19920
16133	3538	15476	19967
16134	3560	15497	19948
16135	3587	15500	19975
16136	3605	15531	19962
16137	3620	15604	19940
16138	3625	15603	19953
16139	3636	15617	19950
16140	3639	15630	19965
16141	3648	15643	19931
16142	3669	15601	19959
16143	3692	15694	19933
16144	3701	15692	19945
16145	3990	16216	19913
16146	3993	16252	19951
16147	3994	16254	19935
16148	3994	16332	19955
16149	3993	16337	19949
16150	3994	16332	19947
16151	3994	16361	19959
16152	3994	16371	19957
16153	3994	16389	19946
16154	3995	16447	19848
16155	3995	16457	19950
16156	3996	16450	19959
16157	3996	16445	19817
16158	3996	16445	19962
16159	3996	16445	19965
16160	3996	16445	19948
16161	3996	16445	19943
16162	3995	16445	19973
16163	3996	16447	19968
16164	3996	16445	19943
16165	3996	16445	19970
16166	3996	16445	19963
16167	3996	16445	19965
16168	3996	16445	19942
16169	3996	16445	19930
16170	3996	16445	19931
16171	3996	16444	19891
16172	3996	16445	19882
16173	3996	16445	19950
16174	3996	16445	19916
16175	3996	16445	19936
16176	3996	16445	19939
16177	3996	16445	19922
16178	3996	16445	19965
16179	3996	16443	19910
16180	3996	16444	19909
16181	3996	16444	19941
16182	3996	16443	19963
16183	3996	16441	19888
16184	3996	16441	19865
16185	3996	16441	19902
16186	3996	16440	19898
16187	5	223	19853
16188	5	222	19786
16189	5	222	19840
16190	5	222	19876
16191	5	221	19805
16192	5	221	19875
16193	5	220	19818
16194	5	220	19706
16195	5	220	19805
16196	5	220	19819
16197	7	220	19844
16198	7	220	19803
16199	7	220	19851
16200	7	220	19888
16201	7	219	19838
16202	7	219	19880
16203	7	219	19874
16204	7	215	19843
16205	7	212	19862
16206	7	211	19850
16207	7	207	19831
16208	7	205	19873
16209	6	187	19833
16210	6	170	19863
16211	4	145	19849
16212	4	145	19879
16213	4	145	19870
16214	4	145	19901
16215	4	145	19830
16216	4	145	19862
16217	4	145	19848
16218	4	145	19871
16219	4	144	19873
16220	3	144	19796
16221	3	144	19856
16222	3	144	19835
16223	3	144	19844
16224	3	144	19800
16225	3	144	19798
16226	3	144	19817
16227	3	144	19853
16228	3	144	19817
16229	3	144	19723
16230	3	144	19725
16231	3	144	19847
16232	3	144	19713
16233	3	144	19849
16234	3	144	19752
16235	3	144	19735
16236	3	144	19747
16237	3	144	19743
16238	3	145	19705
16239	3	144	19753
16240	3	144	19846
16241	3	144	19860
16242	3	144	19835
16243	3	144	19773
16244	3	144	19883
16245	3	144	19840
16246	3	144	19891
16247	3	144	19758
16248	3	144	19691
16249	3	143	19874
16250	3	142	19824
16251	3	140	19875
16252	4	140	19881
16253	4	139	19896
16254	4	139	19881
16255	5	139	19799
16256	6	139	19833
16257	6	139	19873
16258	6	139	19753
16259	6	139	19756
16260	8	141	19812
16261	23	281	19706
16262	23	284	19464
16263	23	284	19414
16264	23	285	19665
16265	23	285	19686
16266	23	285	19436
16267	23	285	19718
16268	23	285	19622
16269	23	285	19834
16270	23	285	19921
16271	23	287	19808
16272	23	288	19710
16273	24	290	19733
16274	25	295	19677
16275	25	296	19820
16276	25	297	19751
16277	25	298	19787
16278	25	299	19815
16279	25	299	19492
16280	25	298	19813
16281	25	299	19855
16282	25	300	19801
16283	25	301	19892
16284	25	301	19947
16285	25	302	19911
16286	25	302	19952
16287	25	303	19933
16288	25	304	19925
16289	25	304	19942
16290	25	305	19930
16291	25	306	19949
16292	25	306	19941
16293	25	306	19934
16294	26	307	19914
16295	26	307	19923
16296	26	307	19888
16297	26	307	19924
16298	26	307	19903
16299	26	307	19927
16300	26	307	19934
16301	26	307	19916
16302	26	307	19936
16303	26	308	19919
16304	26	308	19906
16305	26	308	19819
16306	26	309	19905
16307	26	308	19922
16308	26	309	19772
16309	26	309	19911
16310	26	309	19914
16311	26	310	19912
16312	26	311	19894
16313	26	311	19923
16314	26	311	19929
16315	26	312	19835
16316	26	311	19932
16317	26	311	19919
16318	26	311	19935
16319	27	312	19898
16320	27	312	19894
16321	27	311	19876
16322	27	313	19832
16323	27	312	19832
16324	27	312	19907
16325	27	313	19856
16326	27	314	19902
16327	27	314	19912
16328	27	314	19894
16329	27	314	19928
16330	27	315	19883
16331	27	314	19890
16332	27	314	19920
16333	27	314	19928
16334	27	313	19851
16335	27	313	19823
16336	27	313	19878
16337	27	314	19873
16338	27	315	19860
16339	26	316	19808
16340	26	315	19849
16341	26	315	19880
16342	26	315	19816
16343	25	315	19878
16344	24	315	19834
16345	24	315	19730
16346	24	315	19828
16347	24	315	19819
16348	24	315	19831
16349	24	314	19783
16350	24	314	19861
16351	24	314	19882
16352	24	314	19827
16353	24	312	19850
16354	23	312	19868
16355	23	313	19845
16356	24	313	19863
16357	24	312	19849
16358	24	314	19837
16359	23	314	19878
16360	23	315	19859
16361	23	314	19832
16362	24	319	19856
16363	24	320	19874
16364	24	323	19874
16365	23	325	19896
16366	23	327	19826
16367	23	329	19871
16368	23	331	19825
16369	14	288	19860
16370	14	285	19880
16371	14	284	19814
16372	14	283	19877
16373	14	283	19825
16374	14	283	19858
16375	14	284	19823
16376	15	284	19795
16377	15	285	19820
16378	15	284	19852
16379	15	284	19858
16380	15	284	19739
16381	16	284	19743
16382	16	285	19866
16383	16	285	19740
16384	16	285	19854
16385	16	285	19773
16386	16	285	19740
16387	16	285	19767
16388	16	285	19740
16389	16	286	19606
16390	16	288	19737
16391	16	290	19860
16392	16	292	19865
16393	16	294	19842
16394	16	295	19792
16395	16	296	19884
16396	16	298	19839
16397	16	301	19870
16398	16	303	19769
16399	16	305	19748
16400	16	305	19878
16401	16	306	19842
16402	17	308	19866
16403	17	309	19880
16404	17	309	19892
16405	17	315	19863
16406	17	316	19806
16407	17	319	19822
16408	17	320	19882
16409	17	322	19761
16410	17	323	19768
16411	17	323	19770
16412	17	325	19706
16413	17	327	19553
16414	17	328	19545
16415	17	329	19704
16416	17	332	19703
16417	16	297	19450
16418	16	304	19831
16419	16	305	19626
16420	16	309	19807
16421	16	310	19913
16422	16	313	19829
16423	16	314	19843
16424	17	314	19733
16425	17	314	19562
16426	17	316	19825
16427	17	316	19723
16428	17	320	19782
16429	17	321	19793
16430	17	324	19560
16431	17	325	19823
16432	17	328	19866
16433	17	329	19803
16434	17	335	19885
16435	18	337	19939
16436	18	338	19886
16437	18	339	19946
16438	18	340	19926
16439	18	343	19921
16440	18	344	19938
16441	18	344	19921
16442	18	345	19946
16443	18	347	19927
16444	18	348	19922
16445	44	569	19913
16446	44	569	19916
16447	44	569	19892
16448	44	569	19920
16449	44	569	19918
16450	44	569	19925
16451	44	569	19936
16452	44	569	19921
16453	44	569	19941
16454	44	569	19929
16455	44	570	19910
16456	44	570	19848
16457	44	570	19926
16458	44	570	19933
16459	44	570	19808
16460	44	568	19934
16461	44	568	19921
16462	44	568	19920
16463	44	570	19907
16464	44	570	19933
16465	44	570	19934
16466	44	570	19839
16467	44	570	19940
16468	44	570	19877
16469	44	570	19937
16470	44	570	19905
16471	44	570	19895
16472	44	570	19875
16473	44	570	19847
16474	44	570	19867
16475	44	569	19910
16476	44	568	19867
16477	44	567	19912
16478	44	567	19917
16479	44	565	19894
16480	44	565	19925
16481	43	565	19878
16482	43	565	19880
16483	43	565	19903
16484	43	564	19900
16485	42	564	19847
16486	23	188	19815
16487	23	188	19884
16488	23	188	19869
16489	23	187	19855
16490	23	187	19808
16491	23	187	19840
16492	23	187	19872
16493	23	186	19814
16494	23	186	19875
16495	23	186	19834
16496	22	186	19745
16497	22	186	19822
16498	22	186	19826
16499	22	186	19630
16500	22	185	19712
16501	21	185	19828
16502	21	185	19811
16503	21	184	19795
16504	21	184	19817
16505	21	184	19861
16506	21	184	19840
16507	21	183	19834
16508	21	183	19787
16509	21	183	19814
16510	20	183	19864
16511	22	185	19908
16512	22	185	19837
16513	22	183	19848
16514	22	183	19736
16515	22	183	19822
16516	22	183	19851
16517	22	183	19814
16518	22	183	19865
16519	22	183	19827
16520	22	183	19858
16521	22	183	19868
16522	21	183	19815
16523	21	182	19864
16524	21	182	19836
16525	21	182	19841
16526	21	182	19805
16527	21	182	19792
16528	21	181	19816
16529	21	181	19855
16530	21	181	19863
16531	21	181	19735
16532	21	181	19741
16533	21	181	19826
16534	21	181	19763
16535	21	181	19844
16536	21	181	19763
16537	21	181	19743
16538	21	181	19746
16539	21	181	19849
16540	21	181	19609
16541	21	181	19726
16542	21	180	19852
16543	21	180	19851
16544	20	180	19831
16545	20	180	19795
16546	20	180	19883
16547	20	180	19837
16548	20	180	19846
16549	19	180	19782
16550	19	180	19730
16551	19	180	19879
16552	19	179	19822
16553	19	179	19861
16554	18	179	19873
16555	18	179	19877
16556	18	179	19866
16557	18	179	19802
16558	18	179	19802
16559	18	180	19860
16560	18	180	19779
16561	18	180	19765
16562	18	180	19644
16563	18	180	19598
16564	18	180	19475
16565	18	180	19503
16566	18	180	19373
16567	18	165	19602
16568	18	163	19219
16569	16	156	19439
16570	16	156	19280
16571	16	156	19286
16572	16	156	19436
16573	16	156	19524
16574	16	156	19503
16575	16	156	19689
16576	15	156	19364
16577	15	156	19774
16578	15	156	19665
16579	15	156	19758
16580	15	155	19758
16581	15	153	19466
16582	15	150	19508
16583	16	152	19650
16584	21	207	19784
16585	21	206	19866
16586	21	207	19907
16587	21	207	19864
16588	21	207	19915
16589	21	207	19882
16590	21	208	19872
16591	21	209	19913
16592	21	209	19904
16593	22	209	19921
16594	22	210	19886
16595	22	209	19891
16596	22	210	19873
16597	22	210	19880
16598	22	209	19827
16599	22	210	19885
16600	22	210	19866
16601	22	210	19886
16602	22	210	19909
16603	22	210	19902
16604	22	209	19864
16605	22	209	19899
16606	22	209	19893
16607	22	209	19846
16608	22	209	19912
16609	22	209	19897
16610	22	208	19786
16611	22	207	19916
16612	22	207	19884
16613	22	208	19905
16614	22	208	19888
16615	22	208	19926
16616	22	208	19920
16617	22	207	19843
16618	22	207	19928
16619	22	207	19893
16620	22	206	19927
16621	22	206	19896
16622	22	206	19854
16623	22	205	19850
16624	22	205	19428
16625	22	205	19408
16626	22	205	19392
16627	22	205	19345
16628	22	205	19401
16629	21	205	19488
16630	21	205	19522
16631	21	205	19553
16632	21	205	19521
16633	21	205	19522
16634	21	205	19509
16635	21	205	19549
16636	21	205	19534
16637	21	204	19437
16638	20	204	19430
16639	20	204	19422
16640	20	203	19399
16641	20	202	19276
16642	24	202	19263
16643	48	201	19279
16644	66	297	19303
16645	71	1425	16312
16646	71	2641	16867
16647	69	8716	19620
16648	69	16183	19866
16649	69	16523	19857
16650	69	17362	19989
16651	68	17570	19996
16652	68	17686	19991
16653	67	17802	19989
16654	66	18436	19989
16655	67	18735	19986
16656	67	18904	19989
16657	67	19586	19959
16658	66	19714	19989
16659	65	19959	19987
16660	65	19973	19992
16661	64	19972	19993
16662	64	19932	19981
16663	64	19934	19985
16664	64	19929	19993
16665	64	19938	19987
16666	63	19753	19985
16667	37	19871	19969
16668	37	19944	19987
16669	37	19863	19968
16670	37	19971	19989
16671	38	19977	19992
16672	38	19986	19995
16673	38	19959	19989
16674	38	19972	19991
16675	38	19959	19986
16676	38	19721	19819
16677	38	19802	19877
16678	38	19789	19873
16679	38	19930	19977
16680	38	19837	19890
16681	38	19797	19877
16682	39	19693	19849
16683	39	19759	19892
16684	39	19771	19876
16685	39	19715	19871
16686	39	19778	19861
16687	39	19723	19868
16688	39	19811	19910
16689	39	19765	19876
16690	39	19817	19917
16691	39	19633	19831
16692	39	19652	19813
16693	39	19748	19883
16694	39	19820	19905
16695	39	19744	19852
16696	39	19759	19838
16697	39	19845	19900
16698	39	19845	19910
16699	39	19818	19885
16700	39	19740	19849
16701	39	19675	19811
16702	39	19871	19914
16703	39	19816	19886
16704	39	19845	19909
16705	39	19842	19896
16706	39	19836	19884
16707	39	19850	19890
16708	39	19783	19868
16709	39	19764	19840
16710	39	19841	19902
16711	39	19704	19805
16712	39	19820	19915
16713	39	19633	19854
16714	39	19672	19827
16715	39	19526	19783
16716	39	19822	19915
16717	39	19406	19706
16718	39	19704	19863
16719	39	19510	19842
16720	39	19791	19903
16721	39	19634	19859
16722	39	19709	19860
16723	39	19807	19910
16724	39	19756	19861
16725	39	19662	19885
16726	39	19725	19848
16727	39	19498	19757
16728	39	19687	19841
16729	39	19661	19797
16730	39	19753	19840
16731	39	19797	19889
16732	39	19722	19872
16733	39	19753	19905
16734	39	19678	19818
16735	39	19744	19859
16736	39	19742	19826
16737	39	19773	19865
16738	39	19788	19869
16739	39	19829	19891
16740	39	19806	19885
16741	39	19867	19894
16742	39	19782	19861
16743	40	19831	19910
16744	40	19815	19900
16745	40	19730	19845
16746	40	19595	19803
16747	40	19738	19843
16748	40	19766	19846
16749	40	10856	16054
16750	40	11468	16443
16751	40	12787	17504
16752	40	14861	19724
16753	40	15248	19869
16754	40	16010	19899
16755	40	16176	19892
16756	40	16609	19900
16757	40	16885	19937
16758	40	17056	19899
16759	40	17259	19933
16760	40	17393	19915
16761	40	17639	19882
16762	40	18535	19944
16763	40	19268	19924
16764	40	19682	19961
16765	40	19862	19965
16766	40	19881	19940
16767	41	19895	19950
16768	41	19752	19875
16769	41	19653	19883
16770	41	19820	19945
16771	711	19797	19917
16772	711	19886	19923
16773	711	19788	19905
16774	711	19669	19882
16775	711	19870	19939
16776	711	19922	19963
16777	711	19766	19910
16778	711	19681	19860
16779	711	19876	19949
16780	711	19757	19902
16781	711	19901	19962
16782	711	19897	19958
16783	711	19848	19937
16784	711	19933	19971
16785	711	19708	19896
16786	711	19782	19921
16787	711	19719	19903
16788	711	19656	19867
16789	711	19796	19932
16790	711	19867	19951
16791	711	19905	19961
16792	711	19873	19944
16793	711	19831	19931
16794	711	19499	19815
16795	711	19671	19867
16796	711	19555	19768
16797	711	19699	19897
16798	711	19604	19966
16799	711	19837	19934
16800	711	19797	19952
16801	709	19885	19976
16802	707	19936	19983
16803	705	19943	19984
16804	702	19921	19983
16805	617	19789	19984
16806	616	19895	19986
16807	615	19362	19973
16808	615	19911	19982
16809	613	19701	19963
16810	612	19912	19968
16811	611	19955	19984
16812	611	19938	19982
16813	610	19944	19984
16814	610	19874	19957
16815	610	19942	19981
16816	609	19951	19979
16817	609	19941	19971
16818	608	19894	19966
16819	607	19957	19978
16820	607	19895	19977
16821	605	19966	19985
16822	605	19964	19986
16823	604	19955	19981
16824	604	19957	19984
16825	603	19973	19988
16826	603	19946	19969
16827	603	19730	19825
16828	603	19818	19878
16829	602	19810	19878
16830	602	19910	19970
16831	602	19842	19880
16832	602	19815	19872
16833	602	19712	19839
16834	599	19762	19863
16835	599	19782	19873
16836	598	19741	19864
16837	596	19778	19863
16838	596	19719	19849
16839	595	19804	19896
16840	593	19771	19861
16841	593	19820	19906
16842	592	19678	19846
16843	592	19706	19817
16844	591	19719	19843
16845	589	19815	19888
16846	589	19760	19853
16847	588	19774	19837
16848	588	19839	19886
16849	586	19818	19886
16850	585	19819	19884
16851	585	19762	19859
16852	585	19690	19808
16853	584	19866	19904
16854	584	19815	19883
16855	584	19836	19893
16856	584	19851	19892
16857	584	19835	19875
16858	583	19835	19884
16859	582	19786	19857
16860	582	19752	19824
16861	582	19862	19903
16862	582	19714	19800
16863	581	19817	19900
16864	581	19648	19842
16865	580	19679	19812
16866	580	19526	19770
16867	580	19813	19896
16868	580	19453	19706
16869	579	19735	19848
16870	576	19534	19803
16871	576	19783	19878
16872	576	19640	19848
16873	574	19710	19849
16874	573	19791	19887
16875	573	19730	19832
16876	573	19681	19870
16877	573	19754	19841
